sentences,labels
"La cifra diaria de muertes con coronavirus desciende hasta las 517, con el menor dato de nuevos contagios desde el 20 de marzo https://t.co/rx3pr8Ujv2 https://t.co/2rclwOC5al",0
A ver @sanidadgob ya sé q estáis muy liados pero esto es intrusismo y ejercicio ilícito de una profesión sanitaria regulada.,0
"Ofrezco casa de 6habitaciones completamente gratis a mujeres maltratadas con o sin hijos q necesiten un techo durante el confinamiento. En avenida de América. Escribirme WhatsApp al 691193177. Con o sin asociación. Hay dejo mi granito de arena.
Moverlo por favor
#Madrid https://t.co/mezgxjj8A6",0
🔴#ÚLTIMAHORA Andalucía registra por primera vez cero ingresos en UCI por coronavirus https://t.co/PLwXoYwPwe,0
"Aumentan familias albergadas en campamentos por “pandemia social”. Sin poder pagar sus arriendos, muchas personas se han visto obligadas a ocupar terrenos para sobrevivir. Van 299 tomas nuevas de terrenos fiscales https://t.co/vPWDvyi2L5 https://t.co/vjElOnP71x",0
"Más de la mitad de los muertos  por Covid-19 han fallecido en Residencias para ancianos.

Saben quién se auto-atribuyó las competencias para la gestión de la crisis en las Residencia?

Pablo Iglesias.

Ni una sola rueda de prensa para dar explicaciones.

Escondido como una rata.",0
"Una encuesta de la Universidad Ramon Llull le ha puesto datos a la desinformación en España en plena pandemia: el 80,3% de los encuestados considera que ha recibido informaciones falsas o dudosas sobre el coronavirus https://t.co/JfUFQEwRHh https://t.co/AvPomIRym3",0
Y creía que lo había visto todo ya 🤦🏻‍♀️ https://t.co/Nh3lWTPeU2,0
@okdiario ¿Se piensan que el virus son mosquitos?,0
"🗣Rafael Simancas asegura que los socialcomunistas no llaman a la confrontación entre partidos.

Pero dice que si en España hay más de 41.000 muertos por el virus chino es por culpa de la Comunidad de Madrid.

Que poca vergüenza. 🤮🤮",0
Mi nómina con finiquito por un mes trabajando como apoyo enfermero seis días a la semana por las tardes en una UVI de CoVID-19 es de 900€.,0
El coronavirus 'impulsa' la formación bonificada de forma online https://t.co/T8Vqyeqoxc vía @RRHHDigital #COVID19 https://t.co/gNC9xJ1cML,0
"Cuba: Atrapados en la pandemia y abocados a la hambruna. Comprar alimentos básicos y artículos de aseo es un privilegio en #Cuba, sólo para quienes reciben remesas o tienen divisas. Ni siquiera tener suficiente dinero garantiza una alimentación balanceada.https://t.co/uEKxSQrPVV",0
A mi se me hace que Zoé Robledo inventó su contagio para esconderse y no responder por las corruptelas. Está comprando tiempo.,0
#madrid #fortunatayjacinta by #benitoperezgaldos Today me decido a comenzar la lectura. Siento debilidad por este escritor. #quedateencasa #yomequedoencasa OK SARAH ✌️ #sarahsuttonmoda #sarahsuttondiseñadora #sarahsuttonboutique https://t.co/mnqzLu0Vy5,0
"🦠💦😷#HILO:
Worldometers ha realizado un interesante resumen de conclusiones sobre los modos de contagio del #coronavirus SARS-CoV-2, sustentado con enlaces a fuentes tales como estudios científicos y artículos de revistas científicas.

En él se detallan cosas a tener en cuenta: https://t.co/fzIX4yuoT3",0
"En realidad, más. En el último recuento que he hecho esta tarde, me salen 12.246. Buena parte de esos muertos no entran en el cómputo oficial.

""Al menos 11.600 personas han muerto en residencias de servicios sociales por coronavirus"" https://t.co/cxXEy7TUrY",0
¡Seguimos avanzando en el Torneo de Ajedrez JM! #JMBilbao6LH #YoMeQuedoEnCasa https://t.co/gebBTEFK8i,0
Pensaba que era una mascarilla de cataluña,0
"📢Recuerda:
A partir de mañana, 4 de mayo, será obligatorio el uso de mascarilla en el transporte público colectivo.

Comenzamos la Fase 0 del Plan para la Transición hacia una #NuevaNormalidad y debemos extremar las medidas de higiene y protección.

#EsteVirusLoParamosUnidos https://t.co/9NksED2uMs",0
No bajar la tapa del váter puede extender el coronavirus https://t.co/jKShF2EA88,0
Si vives en #Madrid y necesitar acudir a un especialista oftalmólogo recuerda que nos encontramos adheridos al hospital Universitario Moncloa del #GrupoHLA 🏥 Oftalmología integral en entorno hospitalario bajo un riguroso protocolo #COVID19. https://t.co/zlApe1AkhE,0
"Cataluña, con 1 millón menos de población, destruye más empleo que Andalucía.",0
@disego_11 Es por el covid-19. Hay que respetar la distancia de seguridad,0
"La situación de las RESIDENCIAS DE MAYORES debe ser una PRIORIDAD. Urge atender y proteger a nuestros mayores.

La Fiscalía abre investigación penal a 38 residencias. 

La Comunidad Madrid con 19 investigaciones, es la comunidad más afectada. 
https://t.co/AL9qpkwfK5 https://t.co/fCXx5ir0wd",0
Eat es el hilo que deben llevar a la querella que interpongan a este gobierno del despropósito !!️,0
Salud.#Coronavirus.- La exposición infantil al #tabaquismo está relacionada con peor función cognitiva en la mediana edad https://t.co/R2GtIZrcvS vía @notimerica,0
Errores importantes en el informe de la Guardia Civil enviado a la jueza que investiga el 8M y su relación con los contagios. Apunta que la OMS declaró la pandemia el 30 de enero pasado pero eso no ocurrió hasta el 11 de marzo,0
"El documento que sitúa a España como el peor país en gestionar el virus, ni es un informe, ni lo ha realizado un equipo de investigadores científicos o académicos. 
Y su autor reconoce q no ha seguido a España ni por la prensa.
Qué vergüenza de oposición!
https://t.co/PGDi2Sdtu2",0
¿Es que se podía elegir? 😱,0
.@bomberosleganes en el programa  de @EspejoPublico de @antena3com pidiendo que les hagan los test del #COVID19 https://t.co/Qy5LeOQW08,0
Otra vez Trump sin ponerse la mascarilla... https://t.co/HseIxvTLef,0
"#Urgente 🚨 90 % de la población en riesgo de contagio 😷
https://t.co/qUQjNzflfg",0
"Los españoles han de plantearse el ignorar este acto cuya mera convocatoria es un ultraje al Rey y a los españoles llevados a la muerte por los infames que pretenden autohomenajearse.

“Pablo Iglesias supervisa el homenaje a las víctimas del coronavirus” https://t.co/qcDPP43tEN",0
"COVIDA: Cuidados y coronavirus: Antes, Durante y Después de la pandemia https://t.co/VxUBKE07UQ",0
@LolaWeiss20 @BorisMasramon Y si me protejo es para que gente que se cree por encima del sebtido comun no me haga llevar el virus donde hay mas gente vulnerable,0
"Hoy la @catedraturismo de la @ULL ha presentado el libro ""Turismo pos-COVID-19. Reflexiones, retos y oportunidades"" un excelente fotograma con la visión de 85 investigadores de 21 universidades y de 25 profesionales del sector Puedes descargarlo aquí
https://t.co/Sd2i7SRQ8o https://t.co/nsPWhPh2YG",0
"A quienes padecéis, sufrís o ayudáis a superar el COVID-19
@ElisaZamora @JazzMadridClub @AjedrezSergi @Monica_Ruiz_ABA @PazCrespodelCa2
@AnaClaraBelio @lokopeda @lolaoltra @Tereta_1 @jnavidadc @carsonescritora @Rs104Rs @pilar_diz @Mrs__Lawyer @PsyForensic
https://t.co/oxZ4cpqR5k",0
"Hoy es el #DíaMundialDelRefugiado. La dimensión de este desafío humanitario, al que ahora se suma la amenaza del #COVID19, nos exige una respuesta multilateral, ambiciosa, responsable y solidaria. Debe ser una obligación trabajar por un mundo más justo, igualitario e inclusivo. https://t.co/D1rdN52uYE",0
"📻📺🗞💻Gracias a todos los periodistas y medios de comunicación de la provincia por vuestra gran labor informativa en estos días complicados. 
Los almerienses, juntos, paramos este virus https://t.co/IBbb0HXRPf",0
"💻#Webinar El futuro de España y de Europa II. Narrativas para romper Europa en la crisis del #COVID19

🤔¿Hay pluralismo ideológico? #RevolucionPolitica

📆25/06/2020
⏰12 horas
📍https://t.co/Q2gwO8256L

🗣️@maitepagaza #UPYD charla con:
🙋‍♂️@LesacaJavier
🙋‍♀️@maiterico

¡No faltes! https://t.co/lczi7QYscZ",0
"@jesusraguirre Expuestos al #COVID19, muchos médicos de la Sanidad Pública Andaluza sufren una INJUSTA reducción del 30% de su sueldo, por el MISMO TRABAJO que sus compañeros. Promesa incumplida por @AndaluciaJunta  @saludand @jesusraguirre @JuanMa_Moreno, durante 416 días!!
#stopexclusividad",0
"He crecido rodeado de mascarillas, batas blancas y uniformes verdes. Admiro la vocación de 500000 sanitarios españoles que han sufrido 30 muertes y 28000 contagios luchando contra el Covid19. Llevo medio mes pidiendo una paga extra por su esfuerzo como la que Francia anunció ayer https://t.co/aptB20IuFh",0
"Se está criticando a Jovic porque un amigo suyo tiene Covid y él a pesar de ser negativo ha estado con él. Estáis dementes algunos eh, os come el personaje. Se le podrá criticar por otras cosas pero por esto es de risa, seguro que si fuese Benzema o Sergio Ramos no decíais ni pío",0
#COVID19 y el confinamiento genera cambios temporales en patrones de género en la casa. ¿Perdurará este cambio? @MartaPastor @Ellaspuedenrne @TalengoINT,0
"¿ qué hacemos ahora con la Educación? ¿Qué hacemos con los niños y niñas? 
""Como ya dije en una ocasión, #COVID-19 ha dejado el sistema al desnudo y se le ven las vergüenzas, pero tratemos de afrontarlas con una mirada positiva y propositiva: https://t.co/RQyuPTZDXQ Por @mmar15m",0
"Vergonzoso!!
Unos en casa confinados y otros de caza matando #animales en época de cría ⛔🦠🦌🐗🦊🐣🐦 #Covid_19
https://t.co/ZFp5eSUZ5W",0
El jodio Covid ha mutado.. ☠️☠️ https://t.co/m3jBKEGEZt,0
"Acordaros que los mismos que pedían con 7 muertos que se tenía que haber hecho un confinamiento total y que mal el gobierno por no parar el 8M, son los mismos que hoy dicen que van a votar en contra del estado de alarma y que todo se vuelva a reactivar con 164.",0
"@DaniNavarroABP @MrKaytos Hostia tío, yo creo que entre quitarte la mascarilla para beber y usarla como FUNDA DE MÓVIL hay un trecho eh, vamos, no sé 🤔",0
"Se pidió la dimisión de Alberto Garzón en Twitter por una encuesta sobre películas. Ni infringió medidas de precaución en una crisis sanitaria, ni se descojonó de las críticas a un más que cuestionable menú para niños en exclusión. Con lo fácil que es sumar y ser constructivos...",0
"Que te molesta la mascarilla??? No puedes respirar bien, no hablas bien?? *Abre de golpe el powerpoint* KAKASHI Hatake ESTUVO entrenando TREINTA Y OCHO AÑOS ninja en esa condición que desprecias y pudo no solo labrarse una reputación intachable sino que fue HOKAGE de la VILLA DE",0
"Portada con rostros de fallecidos por coronavirus. No son perros, son personas. Así que nos podemos ir olvidando de que Ferreras monte un pollo. https://t.co/P9AWVqsatw",0
José Martí anuncia que los ayuntamientos ya pueden solicitar las ayudas del Fondo Covid pactado por todos los partidos representados en la Diputación https://t.co/e63e8DJGpq,0
"Confirmado La Moncloa
Desescalar las medidas de confinamiento esta llevando a un caos autonómico. Algunas CCAA, Cataluña la primera, quieren aprovechar la situación para controlar el territorio. Si NO se aprueba Estado Alarma 10 mayo las CCAA volveran a tener competencias Sanidad",0
"Fase 3 de los Ensayos Clínicos con REMDESIVIR, autorizados por el Gobierno el 11 de marzo de 2020; inmediatamente después del 8 M comenzaron los Ensayos «Discretos» en España)

ESOS DE LOS QUE NADIE HABLA.",0
"@chuzodepunta @wikypera Espere sentado a que le expliquen.
La verdad es que puedes sacar al perro y a los niños, pero no puedes ir a ver a tus padres... Salvo que necesiten ayuda.
¿Qué pasa, el virus es selectivo?",0
"¡Mañana es nuestro último día para alcanzar la meta! 🏁🌈

Llevamos el 83% recaudado para 🍎, 🚰 y 💡 para familias LGBTQ+ y adultos mayores en Mérida que se quedaron sin recursos y trabajo por el #COVIDー19. 

Todo suma: $50, $100. RT 🙏

🔗: https://t.co/60ROWwT0Az https://t.co/SMhw9N14pf",0
"Suecia es el país europeo que apostó por no hacer confinamiento ni cerrar la economía temporalmente para frenar al coronavirus.

Así están los nuevos casos por 100.000 habitantes en la última semana. https://t.co/nMH6JIGXHx",0
"Quienes han mantenido los supermercados abiertos, repuesto las estanterías y asegurado la limpieza han sido las trabajadoras a pesar de la pandemia sanitaria más dura en décadas. La nueva normalidad no puede seguir siendo la precariedad🔊Todo nuestro apoyo!https://t.co/ngpRrXxfEj https://t.co/4AUimmFLBW",0
"Quienes no consideran necesaria la mascarilla y la distancia de seguridad deberían ver a los enfermos de Covid-19 en una UCI.
Deberían trabajar allí, embutidos en un buzo, con guantes y gafas protectoras todo un día.
Y pensar en el dolor de no poder despedirse de los fallecidos.",0
"Estas son nuestras sociales
¿Nos sigues?

#RedesSociales #Medicina #sanidad #medicos #medicas #Covid19 #coronavirus https://t.co/G9XsHjbbHz",0
"Estrenamos #NuevaNormalidad hoy y abandonamos el #EstadoDeAlarma

Pero no, no nos equivoquemos, esto del #COVID19 no ha acabado, ni mucho menos. 

Y desde luego NO salimos más fuertes.

Salimos cansados, más tristes y con 28313 vidas menos.

Pequeño #hilo de reflexión. https://t.co/tL4SKP7LFl",0
En eeuu el personal sanitario tiene un doble problema porque luchan contra el virus y contra el alto porcentaje de imbéciles de su país,0
"@RemachoMe @lamujerdelila Cómo se puede pasar del “vamos a morir todos” al “ este virus no existe “ en unos días?? Es tremenda la influencia de unos pocos y la credibilidad de la gente...A lo mejor sí habría que haber sacado cadáver por cadaver con nombre, apellidos y dni para que se lo crean...",0
"El mensaje de hoy de Casado en el Parlamento es puro terrorismo dialéctico. Lo explico:Compara los muertos del 11M, atentado terrorista yihadista, con los muertos por Coronavirus culpando al #8M (feminismo) y subliminalmente al Gobierno, al que  coloca como autor intelectual...",0
"Curioso que en el informe anual de la OMS en Sep. de 2019 Preparación mundial de emergencias sanitarias, en la portada sale conocido virus antes de ser tan famoso, curioso es lo que dice por ejemplo en la página 26 https://t.co/2U4Wrtu9C1 https://t.co/57yMvuOiI1",0
"Cuando la realidad te hace superar tu dogmatismo.

El Gobierno privatiza la primera línea de defensa contra el #Covid19 en Barajas. https://t.co/3DoiR3VawI",0
"No hay que relajarse.
El virus sigue aquí.
Por favor, seamos responsables.
Hay que salir lo menos posible y hay que cumplir las normas.
Los aplausos a los sanitarios a las 8 están totalmente vacíos si no somos responsables. https://t.co/xth3oPj2hx",0
"🔴 ÚLTIMA HORA | España registra otra caída de muertos diarios por coronavirus, 399, y supera los 200.000 contagiados https://t.co/tV0Z1U1Sdc https://t.co/szdraXp1Wu",0
"Aquí Pablo Casado del PP reivindicando la sanidad pública.
Es tan creíble como si Jack el Destripador fuera invitado de honor a un Congreso de Medicina para disertar sobre asepsia.
No tienen ni una pizquita de vergüenza. https://t.co/FKc0Ta2uSt https://t.co/XN9xRblMWz",0
